interaction,item_id,user_id
1,241,1
1,242,1
1,243,1
1,244,1
1,245,1
1,246,1
1,247,1
1,248,1
1,249,1
1,250,1
1,251,1
1,252,1
1,253,1
1,254,1
1,255,1
1,256,1
1,257,1
1,258,2
1,27,2
1,259,2
1,260,2
1,261,2
1,262,2
1,263,2
1,264,2
1,265,2
1,266,2
1,267,2
1,85,2
1,268,2
1,269,2
1,101,2
1,119,2
1,270,2
1,127,2
1,132,2
1,271,2
1,272,2
1,273,2
1,274,2
1,275,2
1,223,2
1,276,2
1,277,2
1,278,2
1,279,2
1,280,2
1,281,2
1,282,2
1,283,2
1,284,2
1,285,2
1,286,2
1,287,2
1,288,2
1,289,2
1,290,3
1,291,3
1,292,3
1,2,3
1,293,3
1,294,3
1,295,3
1,296,3
1,297,3
1,298,3
1,299,3
1,300,3
1,301,3
1,302,3
1,303,3
1,304,3
1,13,3
1,305,3
1,14,3
1,306,3
1,15,3
1,307,3
1,308,3
1,309,3
1,310,3
1,311,3
1,312,3
1,313,3
1,314,3
1,23,3
1,315,3
1,24,3
1,316,3
1,317,3
1,318,3
1,319,3
1,320,3
1,30,3
1,321,3
1,33,3
1,322,3
1,323,3
1,35,3
1,36,3
1,324,3
1,325,3
1,326,3
1,327,3
1,328,3
1,329,3
1,330,3
1,331,3
1,332,3
1,333,3
1,334,3
1,263,3
1,43,3
1,335,3
1,336,3
1,337,3
1,51,3
1,338,3
1,339,3
1,58,3
1,59,3
1,340,3
1,341,3
1,60,3
1,342,3
1,343,3
1,344,3
1,345,3
1,66,3
1,346,3
1,347,3
1,348,3
1,67,3
1,68,3
1,69,3
1,349,3
1,350,3
1,351,3
1,73,3
1,75,3
1,352,3
1,353,3
1,354,3
1,83,3
1,355,3
1,356,3
1,87,3
1,357,3
1,358,3
1,88,3
1,359,3
1,360,3
1,361,3
1,362,3
1,96,3
1,97,3
1,100,3
1,363,3
1,102,3
1,364,3
1,232,3
1,365,3
1,107,3
1,366,3
1,367,3
1,368,3
1,369,3
1,370,3
1,371,3
1,372,3
1,373,3
1,374,3
1,375,3
1,376,3
1,377,3
1,378,3
1,379,3
1,115,3
1,380,3
1,381,3
1,382,3
1,126,3
1,383,3
1,384,3
1,385,3
1,140,3
1,386,3
1,387,3
1,388,3
1,389,3
1,390,3
1,391,3
1,392,3
1,393,3
1,394,3
1,152,3
1,153,3
1,395,3
1,165,3
1,396,3
1,397,3
1,170,3
1,398,3
1,177,3
1,399,3
1,400,3
1,401,3
1,402,3
1,403,3
1,404,3
1,183,3
1,405,3
1,406,3
1,407,3
1,191,3
1,408,3
1,196,3
1,197,3
1,409,3
1,410,3
1,411,3
1,412,3
1,413,3
1,414,3
1,204,3
1,415,3
1,416,3
1,417,3
1,418,3
1,419,3
1,209,3
1,420,3
1,421,3
1,216,3
1,422,3
1,423,3
1,424,3
1,425,3
1,228,3
1,426,3
1,427,3
1,428,3
1,429,3
1,430,3
1,431,3
1,432,3
1,433,3
1,434,3
1,435,3
1,436,3
1,437,3
1,438,3
1,439,3
1,440,3
1,441,3
1,442,3
1,443,3
1,444,3
1,445,3
1,446,3
1,447,3
1,448,3
1,449,3
1,450,3
1,451,3
1,452,3
1,453,3
1,454,3
1,455,3
1,456,3
1,457,3
1,458,3
1,459,4
1,290,4
1,460,4
1,461,4
1,462,4
1,3,4
1,294,4
1,6,4
1,463,4
1,464,4
1,304,4
1,305,4
1,465,4
1,466,4
1,306,4
1,467,4
1,468,4
1,15,4
1,469,4
1,16,4
1,231,4
1,470,4
1,18,4
1,312,4
1,471,4
1,21,4
1,472,4
1,473,4
1,24,4
1,474,4
1,316,4
1,475,4
1,27,4
1,476,4
1,477,4
1,321,4
1,478,4
1,31,4
1,32,4
1,479,4
1,322,4
1,34,4
1,480,4
1,35,4
1,481,5
1,0,5
1,482,5
1,483,5
1,1,5
1,484,5
1,485,5
1,486,5
1,487,5
1,488,5
1,489,5
1,490,5
1,491,5
1,492,5
1,290,5
1,493,5
1,494,5
1,495,5
1,496,5
1,497,5
1,258,5
1,291,5
1,460,5
1,461,5
1,498,5
1,499,5
1,292,5
1,500,5
1,2,5
1,3,5
1,501,5
1,502,5
1,503,5
1,504,5
1,505,5
1,506,5
1,507,5
1,508,5
1,509,5
1,510,5
1,511,5
1,512,5
1,513,5
1,514,5
1,515,5
1,516,5
1,517,5
1,518,5
1,519,5
1,6,5
1,520,5
1,521,5
1,297,5
1,522,5
1,523,5
1,524,5
1,525,5
1,526,5
1,463,5
1,7,5
1,464,5
1,527,5
1,528,5
1,529,5
1,530,5
1,9,5
1,531,5
1,532,5
1,533,5
1,299,5
1,534,5
1,535,5
1,536,5
1,537,5
1,538,5
1,539,5
1,540,5
1,541,5
1,542,5
1,543,5
1,544,5
1,545,5
1,546,5
1,547,5
1,548,5
1,549,5
1,550,5
1,551,5
1,552,5
1,10,5
1,553,5
1,554,5
1,555,5
1,303,5
1,556,5
1,557,5
1,558,5
1,12,5
1,559,5
1,560,5
1,561,5
1,562,5
1,563,5
1,564,5
1,565,5
1,566,5
1,567,5
1,568,5
1,465,5
1,569,5
1,570,5
1,571,5
1,572,5
1,466,5
1,573,5
1,306,5
1,467,5
1,574,5
1,575,5
1,576,5
1,577,5
1,578,5
1,579,5
1,580,5
1,581,5
1,582,5
1,583,5
1,584,5
1,585,5
1,586,5
1,587,5
1,588,5
1,15,5
1,589,5
1,590,5
1,591,5
1,592,5
1,593,5
1,594,5
1,595,5
1,596,5
1,16,5
1,597,5
1,231,5
1,598,5
1,599,5
1,600,5
1,601,5
1,17,5
1,602,5
1,603,5
1,604,5
1,605,5
1,308,5
1,606,5
1,470,5
1,607,5
1,310,5
1,18,5
1,608,5
1,311,5
1,609,5
1,610,5
1,611,5
1,612,5
1,19,5
1,312,5
1,613,5
1,614,5
1,615,5
1,616,5
1,20,5
1,471,5
1,617,5
1,21,5
1,313,5
1,618,5
1,619,5
1,620,5
1,621,5
1,622,5
1,472,5
1,623,5
1,624,5
1,625,5
1,626,5
1,473,5
1,627,5
1,628,5
1,629,5
1,630,5
1,631,5
1,632,5
1,633,5
1,634,5
1,635,5
1,636,5
1,637,5
1,315,5
1,638,5
1,639,5
1,24,5
1,640,5
1,641,5
1,642,5
1,643,5
1,644,5
1,645,5
1,474,5
1,316,5
1,646,5
1,25,5
1,647,5
1,648,5
1,649,5
1,650,5
1,651,5
1,652,5
1,653,5
1,26,5
1,654,5
1,655,5
1,656,5
1,318,5
1,657,5
1,475,5
1,658,5
1,659,5
1,660,5
1,27,5
1,476,5
1,661,5
1,662,5
1,663,5
1,320,5
1,664,5
1,665,5
1,28,5
1,666,5
1,667,5
1,29,5
1,30,5
1,668,5
1,669,5
1,670,5
1,321,5
1,478,5
1,31,5
1,32,5
1,33,5
1,479,5
1,322,5
1,34,5
1,480,5
1,671,5
1,35,5
1,672,5
1,673,5
1,674,5
1,675,5
1,676,5
1,677,5
1,259,5
1,678,5
1,679,5
1,680,5
1,681,5
1,682,5
1,683,5
1,324,5
1,684,5
1,685,5
1,686,5
1,687,5
1,40,5
1,688,5
1,689,5
1,690,5
1,691,5
1,41,5
1,692,5
1,693,5
1,694,5
1,695,5
1,696,5
1,697,5
1,698,5
1,699,5
1,700,5
1,701,5
1,702,5
1,703,5
1,704,5
1,705,5
1,706,5
1,707,5
1,708,5
1,709,5
1,710,5
1,711,5
1,712,5
1,713,5
1,714,5
1,715,5
1,716,5
1,717,5
1,718,5
1,56,5
1,57,5
1,719,5
1,720,5
1,59,5
1,721,5
1,342,5
1,459,6
1,3,6
1,294,6
1,463,6
1,531,6
1,14,6
1,19,6
1,472,6
1,642,6
1,25,6
1,670,6
1,321,6
1,478,6
1,32,6
1,33,6
1,322,6
1,36,6
1,722,6
1,41,6
1,335,6
1,723,6
1,724,6
1,347,6
1,67,6
1,71,6
1,72,6
1,75,6
1,76,6
1,80,6
1,725,6
1,84,6
1,97,6
1,726,6
1,727,6
1,102,6
1,728,6
1,729,6
1,730,6
1,377,6
1,114,6
1,381,6
1,390,6
1,148,6
1,163,6
1,170,6
1,171,6
1,731,6
1,398,6
1,732,6
1,733,6
1,734,6
1,400,6
1,183,6
1,735,6
1,736,6
1,420,6
1,218,6
1,737,6
1,227,6
1,738,6
1,739,6
1,740,6
1,741,6
1,742,6
1,743,6
1,445,6
1,744,6
1,745,6
1,746,6
1,747,6
1,748,6
1,749,6
1,750,6
1,751,6
1,456,6
1,752,6
1,753,6
1,754,6
1,755,6
1,756,6
1,757,6
1,758,6
1,759,6
1,760,6
1,761,6
1,762,6
1,763,6
1,764,6
1,765,6
1,766,6
1,767,6
1,768,6
1,769,6
1,770,6
1,771,6
1,772,6
1,773,6
1,774,6
1,775,6
1,776,6
1,777,6
1,778,6
1,779,6
1,780,6
1,781,6
1,782,6
1,783,6
1,784,6
1,785,6
1,234,6
1,786,6
1,787,6
1,788,6
1,789,6
1,790,6
1,791,6
1,792,6
1,793,6
1,794,6
1,795,6
1,796,6
1,797,6
1,798,6
1,799,6
1,800,6
1,801,6
1,802,6
1,803,6
1,804,6
1,805,6
1,806,6
1,807,6
1,808,6
1,809,6
1,810,6
1,811,6
1,812,6
1,813,6
1,814,6
1,815,6
1,816,6
1,817,6
1,818,6
1,819,6
1,820,6
1,236,6
1,821,6
1,822,6
1,823,6
1,824,6
1,825,6
1,826,6
1,481,7
1,486,7
1,487,7
1,290,7
1,291,7
1,460,7
1,462,7
1,2,7
1,3,7
1,6,7
1,524,7
1,463,7
1,464,7
1,539,7
1,540,7
1,549,7
1,12,7
1,13,7
1,560,7
1,568,7
1,465,7
1,583,7
1,587,7
1,15,7
1,597,7
1,231,7
1,604,7
1,19,7
1,312,7
1,471,7
1,21,7
1,621,7
1,472,7
1,632,7
1,636,7
1,638,7
1,24,7
1,25,7
1,26,7
1,27,7
1,320,7
1,827,7
1,670,7
1,31,7
1,32,7
1,33,7
1,480,7
1,498,8
1,828,8
1,11,8
1,619,8
1,829,8
1,830,8
1,44,8
1,831,8
1,832,8
1,69,8
1,84,8
1,833,8
1,834,8
1,835,8
1,118,8
1,836,8
1,837,8
1,838,8
1,839,8
1,840,8
1,841,8
1,842,8
1,843,8
1,844,8
1,753,8
1,755,8
1,757,8
1,758,8
1,845,8
1,846,8
1,847,8
1,848,8
1,849,8
1,850,8
1,851,8
1,852,8
1,853,8
1,854,8
1,855,8
1,764,8
1,856,8
1,857,8
1,858,8
1,859,8
1,860,8
1,861,8
1,15,9
1,19,9
1,321,9
1,480,9
1,334,9
1,862,9
1,863,9
1,864,9
1,865,9
1,729,9
1,374,9
1,165,9
1,731,9
1,400,9
1,183,9
1,191,9
1,218,9
1,866,9
1,445,9
1,744,9
1,867,9
1,753,9
1,754,9
1,868,9
1,869,9
1,870,9
1,871,9
1,764,9
1,872,9
1,873,9
1,874,9
1,875,9
1,876,9
1,877,9
1,878,9
1,879,9
1,774,9
1,880,9
1,881,9
1,882,9
1,883,9
1,884,9
1,885,9
1,886,9
1,887,9
1,782,9
1,783,9
1,786,9
1,888,9
1,794,9
1,889,9
1,796,9
1,890,9
1,891,9
1,892,9
1,893,9
1,894,9
1,809,9
1,895,9
1,896,9
1,897,9
1,898,9
1,823,9
1,825,9
1,899,9
1,900,9
1,901,9
1,902,9
1,903,9
1,904,9
1,905,9
1,237,9
1,906,9
1,907,9
1,908,9
1,909,9
1,910,9
1,911,9
1,912,9
1,913,9
1,914,9
1,915,9
1,916,9
1,917,9
1,918,9
1,919,9
1,920,9
1,921,9
1,922,9
1,923,9
1,924,9
1,925,9
1,926,9
1,927,9
1,928,9
1,929,9
1,930,9
1,931,9
1,932,9
1,933,9
1,934,9
1,935,9
1,936,9
1,937,9
1,938,9
1,939,9
1,940,9
1,941,9
1,942,9
1,943,9
1,248,9
1,944,9
1,945,9
1,946,9
1,947,9
1,948,9
1,949,9
1,950,9
1,951,9
1,952,9
1,953,9
1,954,9
1,955,9
1,956,9
1,957,9
1,958,9
1,959,9
1,251,9
1,960,9
1,961,9
1,252,9
1,962,9
1,963,9
1,964,9
1,965,9
1,966,9
1,967,9
1,968,9
1,969,9
1,970,9
1,1,10
1,486,10
1,461,10
1,971,10
1,515,10
1,6,10
1,463,10
1,464,10
1,531,10
1,533,10
1,549,10
1,587,10
1,231,10
1,18,10
1,19,10
1,313,10
1,972,10
1,621,10
1,472,10
1,633,10
1,24,10
1,642,10
1,474,10
1,25,10
1,651,10
1,973,10
1,974,10
1,478,10
1,33,10
1,36,10
1,39,10
1,40,10
1,41,10
1,975,10
1,724,10
1,72,10
1,976,10
1,977,10
1,978,10
1,360,10
1,93,10
1,979,10
1,980,10
1,98,10
1,99,10
1,726,10
1,981,10
1,363,10
1,982,10
1,983,10
1,984,10
1,985,10
1,986,10
1,232,10
1,987,10
1,729,10
1,988,10
1,989,10
1,730,10
1,990,10
1,377,10
1,991,10
1,992,10
1,120,10
1,462,11
1,532,11
1,303,11
1,570,11
1,466,11
1,580,11
1,312,11
1,28,11
1,698,11
1,701,11
1,335,11
1,83,11
1,993,11
1,994,11
1,987,11
1,995,11
1,996,11
1,997,11
1,998,11
1,999,11
1,1000,11
1,1001,11
1,1002,11
1,734,11
1,1003,11
1,429,11
1,742,11
1,870,11
1,877,11
1,887,11
1,895,11
1,912,11
1,2,12
1,1004,12
1,480,12
1,1005,12
1,69,12
1,1006,12
1,1007,12
1,1008,12
1,987,12
1,384,12
1,140,12
1,1009,12
1,165,12
1,1010,12
1,1011,12
1,1012,12
1,218,12
1,1013,12
1,1014,12
1,1015,12
1,227,12
1,1016,12
1,1017,12
1,1018,12
1,1019,12
1,427,12
1,1020,12
1,740,12
1,430,12
1,1021,12
1,1022,12
1,482,13
1,484,13
1,492,13
1,495,13
1,291,13
1,462,13
1,2,13
1,515,13
1,519,13
1,6,13
1,463,13
1,464,13
1,1023,13
1,12,13
1,467,13
1,583,13
1,584,13
1,15,13
1,231,13
1,603,13
1,604,13
1,470,13
1,311,13
1,19,13
1,21,13
1,972,13
1,621,13
1,625,13
1,633,13
1,1024,13
1,639,13
1,646,13
1,25,13
1,650,13
1,656,13
1,318,13
1,660,13
1,27,13
1,320,13
1,664,13
1,29,13
1,30,13
1,827,13
1,31,13
1,32,13
1,33,13
1,480,13
1,1025,13
1,459,14
1,971,14
1,2,14
1,527,14
1,1026,14
1,570,14
1,14,14
1,588,14
1,15,14
1,231,14
1,612,14
1,19,14
1,471,14
1,27,14
1,321,14
1,478,14
1,34,14
1,41,14
1,262,14
1,1027,14
1,67,14
1,69,14
1,1028,14
1,72,14
1,74,14
1,80,14
1,83,14
1,84,14
1,1029,14
1,1030,14
1,1031,14
1,1032,14
1,1033,14
1,835,14
1,118,14
1,120,14
1,1034,14
1,1035,14
1,385,14
1,1036,14
1,146,14
1,165,14
1,400,14
1,183,14
1,186,14
1,191,14
1,202,14
1,1037,14
1,1038,14
1,1039,14
1,1040,14
1,1041,14
1,218,14
1,219,14
1,1015,14
1,276,14
1,741,14
1,742,14
1,1042,14
1,443,14
1,744,14
1,746,14
1,1043,14
1,751,14
1,753,14
1,754,14
1,758,14
1,762,14
1,764,14
1,1044,14
1,765,14
1,875,14
1,1045,14
1,233,14
1,1046,14
1,1047,14
1,778,14
1,1048,14
1,794,14
1,808,14
1,1049,14
1,1050,14
1,1051,14
1,1052,14
1,1053,14
1,237,14
1,1054,14
1,1055,14
1,1056,14
1,1057,14
1,1058,14
1,915,14
1,1059,14
1,1060,14
1,1061,14
1,1062,14
1,926,14
1,243,14
1,1063,14
1,1064,14
1,1065,14
1,1066,14
1,1067,14
1,248,14
1,1068,14
1,1069,14
1,952,14
1,250,14
1,1070,14
1,1071,14
1,1072,14
1,1073,14
1,961,14
1,252,14
1,1074,14
1,1075,14
1,1076,14
1,1077,14
1,1078,14
1,255,14
1,1079,14
1,256,14
1,1080,14
1,1081,14
1,1082,14
1,1083,14
1,1084,14
1,1085,14
1,1086,14
1,1087,14
1,1088,14
1,1089,14
1,1090,14
1,1091,14
1,1092,14
1,2,15
1,3,15
1,1093,15
1,546,15
1,14,15
1,588,15
1,15,15
1,231,15
1,307,15
1,19,15
1,27,15
1,1094,15
1,33,15
1,35,15
1,1095,15
1,1096,15
1,722,15
1,262,15
1,1027,15
1,331,15
1,334,15
1,1097,15
1,44,15
1,61,15
1,66,15
1,1098,15
1,1099,15
1,1100,15
1,348,15
1,1101,15
1,67,15
1,68,15
1,69,15
1,349,15
1,1102,15
1,350,15
1,1103,15
1,71,15
1,73,15
1,74,15
1,75,15
1,77,15
1,1104,15
1,1105,15
1,864,15
1,1106,15
1,1107,15
1,1108,15
1,1109,15
1,1110,15
1,1111,15
1,1112,15
1,102,15
1,1113,15
1,232,15
1,381,15
1,383,15
1,146,15
1,155,15
1,1114,15
1,165,15
1,172,15
1,1115,15
1,1116,15
1,400,15
1,183,15
1,191,15
1,1117,15
1,1118,15
1,1119,15
1,1120,15
1,1121,15
1,1122,15
1,1123,15
1,276,15
1,431,15
1,1021,15
1,443,15
1,1124,15
1,1125,15
1,753,15
1,762,15
1,1126,15
1,764,15
1,1044,15
1,1127,15
1,1128,15
1,774,15
1,1129,15
1,1130,15
1,1131,15
1,1132,15
1,237,15
1,1055,15
1,915,15
1,1133,15
1,243,15
1,248,15
1,459,16
1,971,16
1,2,16
1,3,16
1,6,16
1,1093,16
1,463,16
1,14,16
1,588,16
1,15,16
1,231,16
1,19,16
1,25,16
1,27,16
1,1094,16
1,478,16
1,31,16
1,32,16
1,33,16
1,722,16
1,41,16
1,1027,16
1,329,16
1,331,16
1,333,16
1,55,16
1,1134,16
1,61,16
1,62,16
1,264,16
1,975,16
1,1101,16
1,67,16
1,68,16
1,69,16
1,1102,16
1,70,16
1,1135,16
1,72,16
1,73,16
1,1136,16
1,77,16
1,1137,16
1,1138,16
1,80,16
1,1106,16
1,82,16
1,354,16
1,266,16
1,84,16
1,88,16
1,976,16
1,1139,16
1,994,16
1,362,16
1,107,16
1,115,16
1,117,16
1,381,16
1,120,16
1,1140,16
1,146,16
1,161,16
1,165,16
1,734,16
1,400,16
1,183,16
1,191,16
1,1141,16
1,202,16
1,1142,16
1,1143,16
1,422,16
1,1144,16
1,222,16
1,276,16
1,443,16
1,1145,16
1,753,16
1,762,16
1,1126,16
1,764,16
1,1044,16
1,1146,16
1,1127,16
1,1147,16
1,1128,16
1,774,16
1,1148,16
1,1131,16
1,1149,16
1,809,16
1,1132,16
1,236,16
1,237,16
1,1055,16
1,1150,16
1,239,16
1,1151,16
1,242,16
1,1133,16
1,243,16
1,1152,16
1,1153,16
1,1154,16
1,459,17
1,481,17
1,1,17
1,490,17
1,291,17
1,460,17
1,461,17
1,2,17
1,3,17
1,4,17
1,518,17
1,6,17
1,1093,17
1,525,17
1,9,17
1,531,17
1,537,17
1,549,17
1,11,17
1,12,17
1,13,17
1,14,17
1,584,17
1,588,17
1,15,17
1,231,17
1,599,17
1,603,17
1,470,17
1,19,17
1,471,17
1,21,17
1,618,17
1,620,17
1,621,17
1,472,17
1,1155,17
1,634,17
1,1156,17
1,24,17
1,642,17
1,25,17
1,26,17
1,654,17
1,656,17
1,27,17
1,1094,17
1,1157,17
1,827,17
1,321,17
1,478,17
1,31,17
1,33,17
1,322,17
1,35,17
1,674,17
1,36,17
1,1158,17
1,38,17
1,1096,17
1,1159,17
1,41,17
1,1025,17
1,262,17
1,1027,17
1,331,17
1,332,17
1,1097,17
1,43,17
1,44,17
1,723,17
1,1160,17
1,1134,17
1,1161,17
1,60,17
1,343,17
1,61,17
1,832,17
1,66,17
1,1099,17
1,1101,17
1,67,17
1,69,17
1,1102,17
1,350,17
1,70,17
1,1103,17
1,71,17
1,1135,17
1,72,17
1,1162,17
1,73,17
1,74,17
1,75,17
1,1136,17
1,77,17
1,1104,17
1,1163,17
1,1138,17
1,80,17
1,1164,17
1,725,17
1,864,17
1,1106,17
1,1107,17
1,84,17
1,85,17
1,1110,17
1,88,17
1,1165,17
1,977,17
1,269,17
1,1166,17
1,1139,17
1,360,17
1,362,17
1,97,17
1,1030,17
1,1167,17
1,100,17
1,983,17
1,102,17
1,104,17
1,1031,17
1,106,17
1,728,17
1,232,17
1,987,17
1,1168,17
1,107,17
1,729,17
1,111,17
1,372,17
1,730,17
1,990,17
1,1169,17
1,114,17
1,1170,17
1,116,17
1,1033,17
1,991,17
1,835,17
1,118,17
1,381,17
1,120,17
1,125,17
1,133,17
1,1171,17
1,1140,17
1,143,17
1,1036,17
1,145,17
1,390,17
1,146,17
1,1172,17
1,1173,17
1,1174,17
1,1175,17
1,1176,17
1,998,17
1,1177,17
1,158,17
1,1114,17
1,164,17
1,165,17
1,398,17
1,177,17
1,1178,17
1,400,17
1,1179,17
1,1180,17
1,1181,17
1,191,17
1,196,17
1,199,17
1,1182,17
1,202,17
1,207,17
1,1183,17
1,1184,17
1,1185,17
1,218,17
1,1144,17
1,222,17
1,1186,17
1,1187,17
1,227,17
1,1188,17
1,276,17
1,741,17
1,1189,17
1,1021,17
1,443,17
1,444,17
1,1190,17
1,744,17
1,1191,17
1,1192,17
1,747,17
1,1193,17
1,1194,17
1,751,17
1,456,17
1,752,17
1,1125,17
1,753,17
1,754,17
1,1195,17
1,1196,17
1,755,17
1,1197,17
1,756,17
1,1198,17
1,758,17
1,759,17
1,760,17
1,847,17
1,1199,17
1,1200,17
1,1201,17
1,1202,17
1,763,17
1,1203,17
1,1204,17
1,764,17
1,856,17
1,765,17
1,1205,17
1,1206,17
1,1207,17
1,767,17
1,768,17
1,1208,17
1,875,17
1,1209,17
1,1210,17
1,769,17
1,770,17
1,1211,17
1,1212,17
1,1213,17
1,1214,17
1,771,17
1,1147,17
1,233,17
1,1215,17
1,772,17
1,1216,17
1,1217,17
1,774,17
1,1046,17
1,882,17
1,1218,17
1,1219,17
1,1220,17
1,1129,17
1,1221,17
1,1047,17
1,1222,17
1,1223,17
1,1224,17
1,778,17
1,1225,17
1,779,17
1,1226,17
1,1048,17
1,783,17
1,1227,17
1,234,17
1,1228,17
1,1229,17
1,792,17
1,793,17
1,794,17
1,798,17
1,1230,17
1,1231,17
1,1232,17
1,1233,17
1,1131,17
1,1234,17
1,1235,17
1,1236,17
1,800,17
1,892,17
1,1237,17
1,806,17
1,1238,17
1,1239,17
1,809,17
1,1240,17
1,1241,17
1,1242,17
1,1243,17
1,1244,17
1,1245,17
1,1246,17
1,813,17
1,1247,17
1,1248,17
1,896,17
1,1249,17
1,1250,17
1,1251,17
1,1252,17
1,1253,17
1,816,17
1,817,17
1,1254,17
1,1255,17
1,1256,17
1,1257,17
1,1258,17
1,1132,17
1,236,17
1,1051,17
1,1259,17
1,1052,17
1,1260,17
1,1261,17
1,899,17
1,1262,17
1,1263,17
1,1264,17
1,1265,17
1,1266,17
1,1267,17
1,1268,17
1,1269,17
1,902,17
1,1270,17
1,1271,17
1,1272,17
1,1273,17
1,1274,17
1,1275,17
1,1276,17
1,1277,17
1,1278,17
1,1279,17
1,1280,17
1,237,17
1,1054,17
1,1281,17
1,1282,17
1,1283,17
1,1284,17
1,1285,17
1,238,17
1,1286,17
1,1287,17
1,1288,17
1,1057,17
1,1150,17
1,1289,17
1,1290,17
1,1291,17
1,1292,17
1,1293,17
1,239,17
1,1294,17
1,1295,17
1,1151,17
1,915,17
1,1296,17
1,1297,17
1,1059,17
1,1298,17
1,1060,17
1,1299,17
1,1300,17
1,1301,17
1,921,17
1,289,17
1,926,17
1,927,17
1,1302,17
1,1303,17
1,1304,17
1,1305,17
1,241,17
1,1306,17
1,1307,17
1,1308,17
1,1309,17
1,1310,17
1,1311,17
1,1312,17
1,1313,17
1,1133,17
1,243,17
1,1314,17
1,1315,17
1,1316,17
1,1317,17
1,1318,17
1,244,17
1,1319,17
1,1320,17
1,1321,17
1,1322,17
1,1065,17
1,1323,17
1,1324,17
1,1325,17
1,1326,17
1,1327,17
1,1328,17
1,1329,17
1,1330,17
1,1066,17
1,1331,17
1,1332,17
1,1067,17
1,248,17
1,1333,17
1,249,17
1,1334,17
1,1335,17
1,1336,17
1,1337,17
1,1069,17
1,1338,17
1,1339,17
1,952,17
1,1340,17
1,1341,17
1,1342,17
1,250,17
1,1343,17
1,1344,17
1,1345,17
1,1346,17
1,1347,17
1,1348,17
1,1349,17
1,1350,17
1,1351,17
1,1352,17
1,1353,17
1,958,17
1,251,17
1,1354,17
1,1355,17
1,961,17
1,252,17
1,1074,17
1,1356,17
1,1075,17
1,1357,17
1,1358,17
1,1359,17
1,253,17
1,1077,17
1,254,17
1,1360,17
1,255,17
1,1361,17
1,1362,17
1,1363,17
1,1364,17
1,966,17
1,1080,17
1,1365,17
1,1366,17
1,1081,17
1,1367,17
1,1368,17
1,1083,17
1,1369,17
1,1370,17
1,1084,17
1,1085,17
1,1371,17
1,1372,17
1,1373,17
1,1374,17
1,1375,17
1,1376,17
1,1377,17
1,1378,17
1,1379,17
